RevId,UserId,UserName,Rating,Comment,image_urls,ResId,streetAddress,district,region,Res_pos_score,Res_price_score,Res_food_score,Res_atmosphere_score,Res_services_score,Food_score_cmt,Services_score_cmt,Atmosphere_score_cmt,Position_score_cmt,Price_score_cmt,Total_reviews,Followers,images
2188463,9697431,Anh Le,7.4,"Quán nem đắt nhất Hà Nội
Tại đây chỉ phục vụ 2 món chính là nem cua bể và bún chả, và giá thì không hề mềm rồi vì nem ở đây được làm cẩn thận từ nguyên liệu cho đến lúc nấu. Nem cua bể ở đây còn được CNN bình chọn nữa.
Những chiếc nem khá to, ngon ngon ròn rụm cho đến lúc ăn.
Không gian ấm cúng, nhân viên được đào tạo cẩn thận, mọi thứ đều chỉnh chu.

Quán thích hợp cho nơi họp bàn đối tác, chứ ăn chơi chơi là hơi mắc đó ha.","https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-547-636679657529526320.jpg,https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-477-636679657544861001.jpg,https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-882-636679657517865150.jpg,https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-348-636679657506083861.jpg",28,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4,8,8,7,8,6,57,2,"[{'url': 'https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-547-636679657529526320.jpg', 'path': 'foody-nem-quan-bui-thi-xuan-547-636679657529526320.jpg', 'checksum': '0959b1fc9d598c4b1cf96f18cdfd42d1', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-477-636679657544861001.jpg', 'path': 'foody-nem-quan-bui-thi-xuan-477-636679657544861001.jpg', 'checksum': 'ef5c1de5eee660accd3554f75ab858d0', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-882-636679657517865150.jpg', 'path': 'foody-nem-quan-bui-thi-xuan-882-636679657517865150.jpg', 'checksum': 'a8a2450c4bf2bb3b36b890d7c49bf313', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-348-636679657506083861.jpg', 'path': 'foody-nem-quan-bui-thi-xuan-348-636679657506083861.jpg', 'checksum': 'ba8bad9436b0ec78428153062fc1193b', 'status': 'downloaded'}]"
2865412,14084691,Diệp Hồng,2.2,"Em mua 2c trà sữa pozaa, thêm kem cheese và 1 cốc trân châu trắng, cốc clai là trân châu đen. Thật sự thất vọng! Cốc trân châu trắng thì k thấy trân châu đâu cả. Đá quá ít. Em vốn là fan kem cheese nên rất hay thử riêng. Thực sự nếu không lấy riêng ra ngửi và nếm riêng thì k phát hiện ra đc. Kem nếu hòa vào trà thì uống bình thường. NHƯNG khi lấy riêng ra ngửi thì nó có mùi rất khó chịu, như bị hỏng hoặc để lâu sắp lên men ấy :( thật sự quá thất vọng. Kbg quay lai",,921273,405 Hoàng Quốc Việt,Quận Cầu Giấy,Hà Nội,5.5,4.5,3.8,3.8,2.5,1,2,2,5,1,1,0,
11532002,21833858,Đạt Quang,9.8,Mình ăn sữa chua ở mấy cơ sở rồi nhưng thấy ở 50***là được cho đầy đặn nhất.ở đây rất rộng rãi với tầng 2 trang trí còn rất đẹp nữa.vào đây còn được hát karaoke nữa mng ạ.tuyệt vời xứng đáng đc 5 saoo,https://images.foody.vn/res/g100/992952/s800/foody-sua-chua-tran-chau-ha-long-ho-tung-mau-737-637503053606859936.jpg,992952,"45 Hồ Tùng Mậu, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.0,9.0,9.0,9.0,8.9,10,10,9,10,10,1,0,"[{'url': 'https://images.foody.vn/res/g100/992952/s800/foody-sua-chua-tran-chau-ha-long-ho-tung-mau-737-637503053606859936.jpg', 'path': 'foody-sua-chua-tran-chau-ha-long-ho-tung-mau-737-637503053606859936.jpg', 'checksum': '6b8f5e3b9e1932688d48b5359837857d', 'status': 'downloaded'}]"
2564696,1145367,Vu Dao,8.2,"ngày xưa hay ăn trên Bùi Thị Xuân, nay mở thêm ở Hoàng Đạo Thuý gần nhà nên qua ăn thử.
về cơ bản là ngon, đặt nướng trên bếp than cho đẹp mắt, chất lượng vẫn vậy nhưng phục vụ có vẻ nhanh hơn ở BTX, nhất là ko phải đợi nem vuông lâu.
quán nổi tiếng với món nem cua vuông, nên ăn thử.
vì quán trên tầng 2, gần khu isushi, đi oto gửi xe ngoài đường Hoàng Đạo Thuý hoặc xuống hầm gửi đều đc.",https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-325-636894508390082036.jpg,28,"Khu Ẩm Thực Tầng 2, Toà Nhà N04, Udic Complex Hoàng Đạo Thúy",Quận Cầu Giấy,Hà Nội,7.8,7.7,7.4,7.3,6.4,9,7,8,9,8,52,30,"[{'url': 'https://images.foody.vn/res/g1/28/s800/foody-nem-quan-bui-thi-xuan-325-636894508390082036.jpg', 'path': 'foody-nem-quan-bui-thi-xuan-325-636894508390082036.jpg', 'checksum': 'c8a453973c8ebc3fd482b8e39346aca5', 'status': 'downloaded'}]"
4390139,19724459,Nam Lê,2.6,"Đây hàng khi nhận đây ở cơ sở 405 hoàng quốc việt, hỏng hết",https://images.foody.vn/res/g93/921273/s800/foody-tra-sua-pozaa-tea-hoang-quoc-viet-903-637204866371397140.jpg,921273,405 Hoàng Quốc Việt,Quận Cầu Giấy,Hà Nội,5.5,4.5,3.8,3.8,2.5,1,1,1,5,5,1,0,"[{'url': 'https://images.foody.vn/res/g93/921273/s800/foody-tra-sua-pozaa-tea-hoang-quoc-viet-903-637204866371397140.jpg', 'path': 'foody-tra-sua-pozaa-tea-hoang-quoc-viet-903-637204866371397140.jpg', 'checksum': '99df4ce06cd97f430915683f0734b889', 'status': 'downloaded'}]"
2067008,11210407,lengoc99,10,Ở Hà Nội có rất nhiều thương hiệu trà sữa khác nhau nhưng đối với mình dingtea luôn là thương hiệu số một đặc biệt là dingtea nguyễn văn huyên . Quán view đẹp đồ uống chuẩn vị nhân viên phục vụ rất là nhiệt tình . Đây là địa điểm hẹn hò mỗi tuần của mình với các bạn ❤️,https://images.foody.vn/res/g74/737683/s800/foody-ding-tea-nguyen-van-huyen-keo-dai-712-636619141538313321.jpg,737683,Nguyễn Văn Huyên (7 Ngõ 36 Hoàng Quốc Việt),Quận Cầu Giấy,Hà Nội,9.9,9.8,9.7,9.5,9.5,10,10,10,10,10,1,0,"[{'url': 'https://images.foody.vn/res/g74/737683/s800/foody-ding-tea-nguyen-van-huyen-keo-dai-712-636619141538313321.jpg', 'path': 'foody-ding-tea-nguyen-van-huyen-keo-dai-712-636619141538313321.jpg', 'checksum': '7519df77943c003a402d536733762f3b', 'status': 'downloaded'}]"
2069774,11222270,Tuyết Mai,9.4,"trà ngon, trân châu mềm không bị cứng, nên uống giảm ngọt. địa điểm mới chưa có nhiều xe cộ","https://images.foody.vn/res/g74/737683/s800/foody-ding-tea-nguyen-van-huyen-keo-dai-838-636620664077119377.jpg,https://images.foody.vn/res/g74/737683/s800/foody-ding-tea-nguyen-van-huyen-keo-dai-414-636620664076963135.jpg",737683,Nguyễn Văn Huyên (7 Ngõ 36 Hoàng Quốc Việt),Quận Cầu Giấy,Hà Nội,9.9,9.8,9.7,9.5,9.5,10,10,9,9,9,1,0,"[{'url': 'https://images.foody.vn/res/g74/737683/s800/foody-ding-tea-nguyen-van-huyen-keo-dai-838-636620664077119377.jpg', 'path': 'foody-ding-tea-nguyen-van-huyen-keo-dai-838-636620664077119377.jpg', 'checksum': '2657f3ff4ef1225d531f39124284f2f5', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g74/737683/s800/foody-ding-tea-nguyen-van-huyen-keo-dai-414-636620664076963135.jpg', 'path': 'foody-ding-tea-nguyen-van-huyen-keo-dai-414-636620664076963135.jpg', 'checksum': '4df07956dcfbe7fef239210410a57b56', 'status': 'downloaded'}]"
1370505,1294449,Thúy Hằng,6.8,"Mình gọi trà xanh size M với trân châu trắng, tổng 42k
Chất lượng của Ding Tea thì khỏi bàn rồi, chân trâu trắng ăn ngon lắm, trà cũng vừa, không bị ngọt.
Phục vụ khá tốt. Mình mua về nên không biết view ntn nhưng không gian quán có vẻ không rộng, khá dễ tìm, nằm ngay tạu cửa ra vào của Big C. Sẽ quay trở lại )",https://images.foody.vn/res/g19/181027/s800/foody-ding-tea-big-c-thang-long-342-636278824318279011.jpg,181027,"Tầng 1, Big C Thăng Long, 222 Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.8,7.2,6.9,6.7,5.9,7,7,6,7,7,56,70,"[{'url': 'https://images.foody.vn/res/g19/181027/s800/foody-ding-tea-big-c-thang-long-342-636278824318279011.jpg', 'path': 'foody-ding-tea-big-c-thang-long-342-636278824318279011.jpg', 'checksum': 'fc7a4efc791ad0505e37a15a9ce6f87f', 'status': 'downloaded'}]"
13645546,24772375,Oanh Phạm ,9.8,"Khá ưng cơm của shop. Ăn ngon miệng, trình bày ngon mắt, sạch sẽ",,1000027868,"36 ngõ 24  Phan Văn Trường, P.Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,9.7,9.4,10,10,9,10,10,14,0,
13646038,24794084,Mỹ Thoa Hoàng,9.8,"Mình là fan trung thành của quán mãi vì ăn cực hợp, cơm mềm dẻo , thức ăn thì chế biến đậm đà và ngấm vị. Đồ ăn ngon mà đóng hộp lại sạch sẽ . Lần nào nhận cũng ưng ý hết vì luôn nóng hổi",,1085236,"50 Phố Mai Dịch, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.9,9.9,9.8,9.6,9.2,10,10,9,10,10,12,0,
1631110,975936,Hồng Sơn Lê,7,"Cuối củng cũng đến ăn được hàng chả cá suốt ngày trồi lên đầu mục khám phá.

Ưu điểm hàng này là khá rẻ, hôm nay đi nhóm 8 người mà ăn chưa đến 2 triệu (tính ra mỗi người ăn có 200 thôi). Mà cũng nhiều món chả cá, lòng cá xào, cá nướng gói bánh đa, nem cá, canh măng cá. Ăn xong về thở (mà đấy là hôm nay gọi combo thôi đấy)

Đồ ăn ở mức trung bình, không ngon xuất sắc cũng không dở. Chả cá hơi rời, bở, không được dai thịt lắm nhưng tẩm ướp lại ok; cá nướng mình không thích tí nào; canh cá cho hơi bị nhiều ớt nên cay (mình uống phải mấy miếng lận). Mà mắm tôm ở đây lại kèm theo chanh vắt, mình thì lại thích hương vị quất hơn :(

Không gian quán không có trang trí gì nổi bật, trừ cái bể cá màu sắc dưới tầng 1. Quán giá bình dân nên không trang bị hệ thống hút mùi, đến lúc về mùi nồng nàn làm ông taxi phải mở cửa sổ để tản bớt mùi (:)

Nhân viên nhẹ nhàng lịch sự. 

Thêm một bữa ăn nữa không có ảnh chụp.
-25/8/2017-",,193590,32 Nguyễn Văn Huyên,Quận Cầu Giấy,Hà Nội,7.7,7.7,7.7,7.6,7.5,6,8,5,8,8,17,0,
1767370,210270,Nhi Vũ,4.2,"Thực sự đồ uống tệ so với mức giá. 
Chờ đợi order đến 40-45’ mới có đồ
Cacao thì đúng kiểu cacao hộp đổ nước sôi. Nhạt đắng. Ở nhà tự pha còn ngon hơn. 
Các loại trà thì dùng trà túi lọc pha. Mình gọi trà cam quế. Nhạt nhẽo và uống lợm miệng. 
Nhân viên thì từ order đến bảo vệ thái đôn đều ko tốt. 
Khách đông nhưng ko có nhân viên chạy bàn dọn dẹp. Cốc đã dùng ngổn ngang khắp bàn. Rất lộn xộn. 
Sẽ ko quay lại",,632486,"Bảo Tàng Dân Tộc Học, 168 Nguyễn Khánh Toàn",Quận Cầu Giấy,Hà Nội,8.3,7.8,6.5,6.4,6.1,3,1,7,8,2,1,97,
1865181,8531611,Hai Yen Pham,7,"Thưởng thức sushi trong một ngày mưa gió, và cái kết nhận được là mặn, theo nghĩa đen luôn.

Set menu:
2 đứa bọn mình gọi set không nhớ tên, giá là 289k, toàn đồ chín chứ không có cá sống. Set gồm 2 đĩa sushi (cơm lươn & cơm trứng tôm), (1 đĩa thập cẩm nhưng có lặp lại 2 món của đĩa kia, vậy sao cho vào cùng 1 set nhở), 1 bát salad rong biển, 1 bánh xèo và 2 nước (mình đổi từ soft drink sang nước ép). 

Chất lượng đồ ăn:
Các món của mình đều là món nguội, thực ra ăn trong mùa đông thì có phần thiệt thòi cho mấy món này. Cơm hơi nhão và nhạt, không có gì thơm đặc biệt. Lươn ăn tạm được, thơm gia vị tẩm ướp và nước tương rưới lên nhưng ăn hơi nhũn. Sushi mặn nhất là loại rong biển sợi, nhạt nhất là cơm cuộn cái gì đó chiên xù bên trong ấy, ăn nhanh quá chẳng nhớ. Chấm cùng mayonnaise hoặc xì dầu. Ăn cũng tạm, chấm 6/10.

Đồ uống:
Cái món ổi ép của mình, uống 1 hồi mới ngẫm ra nó giống như nước mía. Tức là chua chua như các bạn được ăn phần mía non ấy, không thấy 1 tí gì hương ổi luôn. 

Không gian:
Quán nhỏ, trang trí nhẹ nhàng, thêm mấy khung ảnh kute trên tường là biết target vào đối tượng khách trẻ.

Phục vụ: 
Nhanh nhẹn nhiệt tình dắt xe đón khách. Túm lại là nếu hôm nào nhạt mồm nhạt miệng chắc mới ghé qua đây tiếp.","https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-647-636504427405721439.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-502-636504427403533783.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-716-636504427403064982.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-323-636504427394615896.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-600-636504427379302206.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-124-636504427377271388.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-749-636504427358519330.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-995-636504427345705840.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-596-636504427323199233.jpg,https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-854-636504427313667249.jpg",688823,107B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.1,7.9,7.6,7.1,6.9,6,7,7,8,7,74,6,"[{'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-647-636504427405721439.jpg', 'path': 'foody-let-s-sushi-to-hieu-647-636504427405721439.jpg', 'checksum': 'f5d14a7b88c06bad195fb4cf397619a1', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-502-636504427403533783.jpg', 'path': 'foody-let-s-sushi-to-hieu-502-636504427403533783.jpg', 'checksum': '3bc67b47901ebf696bc7f2fe08e35800', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-716-636504427403064982.jpg', 'path': 'foody-let-s-sushi-to-hieu-716-636504427403064982.jpg', 'checksum': 'e3e3ee52b505cd1a671b7919ea183729', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-323-636504427394615896.jpg', 'path': 'foody-let-s-sushi-to-hieu-323-636504427394615896.jpg', 'checksum': '125e388519cee022168bf5984e00f449', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-600-636504427379302206.jpg', 'path': 'foody-let-s-sushi-to-hieu-600-636504427379302206.jpg', 'checksum': '5a3f6dadccb40cad3e673bed9e92c8fe', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-124-636504427377271388.jpg', 'path': 'foody-let-s-sushi-to-hieu-124-636504427377271388.jpg', 'checksum': '08c3617b00995a5213db7a10eef6c0ac', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-749-636504427358519330.jpg', 'path': 'foody-let-s-sushi-to-hieu-749-636504427358519330.jpg', 'checksum': '28e2d459bdfeda1d1911b4566c037a4e', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-995-636504427345705840.jpg', 'path': 'foody-let-s-sushi-to-hieu-995-636504427345705840.jpg', 'checksum': '8e18bc704cb63528f30e7ecdce84e450', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-596-636504427323199233.jpg', 'path': 'foody-let-s-sushi-to-hieu-596-636504427323199233.jpg', 'checksum': 'c5c0301913ef0b0c283545c0b90644ae', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g69/688823/s800/foody-let-s-sushi-to-hieu-854-636504427313667249.jpg', 'path': 'foody-let-s-sushi-to-hieu-854-636504427313667249.jpg', 'checksum': '991576b0eb4bf4661a94f6e92a65dc09', 'status': 'downloaded'}]"
11701655,13678856,Quân Nguyễn,9.2,"Điều đầu tiên thấy khá bất ngờ là quán nằm trong một con ngõ nhỏ. Nhưng khi đến thì các anh chị nhân viện rất dễ thương và quan tâm khách hàng! Anh chủ đáng mến lắm cả nhà ạ. 

Đồ ăn thì đương nhiên roài, mì Indomie ngon dã man mlem mlem 😍

Trong lúc ăn, mình có gặp một xíu vấn đề về sức khoẻ (do cơ thể mình thôi, không phải do đồ ăn) thì anh chủ có cho mình một quả quýt với lại cho mình nằm trên giường nữa. Mình tip thì anh cũng không nhận.

Anh chủ quán rất quý mến và cute lắm luôn í. Mọi người nên đến thử một lần nhé ^^ Hạnh phúc khi được làm khách hàng của anh!!!",,1055504,12 Ngõ 21 Phan Văn Trường,Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,8.0,8.0,10,10,8,8,10,1,0,
3910826,10154470,keithtnguyen,10,"Lần đầu mình đến quán ăn, thật sự vượt kì vọng. Vì sao? 😍😍😍
_ Bún ăn mềm, hải sản làm rất sạch với không bị tanh. Nước cực kì ngọt. 
_ Bạn nào đói á, gọi thêm bún thêm rau thoả thích nhá :)) 😘
_ Cô chủ quán cực kì có tâm, bạn nên đến tận nơi vừa ăn, vừa cảm nhận nhé, cái này mình xin giữ cho riêng mình. ☺️
P/S: Ngon quá không thèm giữ hình tượng, húp hết nước xương cho cô ý có động lực nè. ☺️
Địa chỉ: 35 Trần Quốc Hoàn nha. 
Ai gọi ship có thể gọi*** 0363941327 nha mn.",,919421,35 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,8.3,8.1,7.7,7.6,7.6,10,10,10,10,10,4,0,
1064947,1900457,Siêu nhân Gao,7.4,"Cháo trai gần chợ Nghĩa Tân ạ. Đi qua chợ một đoạn có cái lối rẽ phải đâm thẳng là thấy, có một hàng cháo trai khác gần đó nhưng ko ngon bằng nhé. Cháo sánh, mịn, nhiều trai lắm. Quẩy thì bình thường ko có gì đặc biệt. Tầm chiều thấy các bé ra ngồi ăn siêu đông luôn, các mẹ cũng tranh thủ cùng con oánh một bát. 

Mỗi bát là 15k. Có cả chè đỗ đen nữa ai thích thì ăn cùng. Ngoài ra còn có trứng vịt lộn thấy cũng được dân tình hâm mộ quá mà chưa thử vì ko thấy thú. Từ hàng này chếch sang phía tay trái có hàng nộm bò khô bánh bột lọc ăn cũng ok lắm nhé.",https://images.foody.vn/res/g16/150871/s800/foody-chao-trai-nghia-tan-335-636108752039918174.jpg,150871,A15 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.3,8.2,7.4,6.8,6.3,8,8,5,8,8,321,70,"[{'url': 'https://images.foody.vn/res/g16/150871/s800/foody-chao-trai-nghia-tan-335-636108752039918174.jpg', 'path': 'foody-chao-trai-nghia-tan-335-636108752039918174.jpg', 'checksum': '37d3f4692c1cdcc20bf3c979c9ae0ff5', 'status': 'downloaded'}]"
1026136,1753757,Khanh Khanh,8.6,"So với các loại bánh miếng bán lẻ thì mình thích bánh vị mousse scl này nhất. Nhìn ngoài thì nghĩ bánh sẽ mềm mềm khó cầm tay nhưng k phải, bánh khá chắc, ăn vào lại tan mềm, mịn. Kiểu ngoài rắn trong mềm ý )) có lớp bánh ở dưới nên ăn ko bị chán. Ưng ngay từ lần đầu ăn sau khi thử kha khá các loại mousse",https://images.foody.vn/res/g26/256796/s800/foody-origato-bakery-nghia-tan-538-636084351743548599.jpg,256796,"4 Nghĩa Tân, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,7.8,7.8,7.7,7.2,6.8,9,9,7,10,8,8,0,"[{'url': 'https://images.foody.vn/res/g26/256796/s800/foody-origato-bakery-nghia-tan-538-636084351743548599.jpg', 'path': 'foody-origato-bakery-nghia-tan-538-636084351743548599.jpg', 'checksum': 'fe4c252adf5fa1ae35c4a0141cb614ea', 'status': 'downloaded'}]"
1262630,8412928,huongbeo44,8,Cửa hàng mặt tiền rồng nhưng hơi nông. Nhân viên nhanh nhẹn.cửa hàng có 4 cơ sở hay sao ấy. Nhưng mỗi điểm này lúc nào cũng được giảm 20% vì chủ yếu bán cho sinh viên( tớ nghe bNj nhân viên nói thế) . Bánh ngon kem mát ngọt vừa không ngấy . Đặc điểm mà mình ưng nhất là nếu ko ưng mẫu tại cửa hàng thì chờ 10p có thể làm cái mới ngay. Banh mới 100% ma theo mẫu tớ chọn. ^^ mà bông lan bên trong bánh có vị trà xanh ngon mềm . Cửa hàng chỉ bán 1 loai bánh sinh nhật nên rất chăm chút bánh. Minh mua banh 100k được giảm con 80k   Khoangr 20cm nhân trà xanh về mình ăn gần hết 1 cái đó. Đặt trước 1 ngày còn được giảm 25%. Nói chung ngon giá bánh rẻ so với chất lượng,https://images.foody.vn/res/g9/80957/s800/foody-kim-dung-bakery-ho-tung-mau-660-636222365948719634.jpg,80957,51 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,4.5,4.3,4.2,4.2,4.0,9,8,8,7,8,2,0,"[{'url': 'https://images.foody.vn/res/g9/80957/s800/foody-kim-dung-bakery-ho-tung-mau-660-636222365948719634.jpg', 'path': 'foody-kim-dung-bakery-ho-tung-mau-660-636222365948719634.jpg', 'checksum': 'db474d4a735962f323374ac02691bc91', 'status': 'downloaded'}]"
3975942,9892802,Mr.Quân,9.4,"Quán nhỏ xinh, sạch sẽ, ngồi chờ đồ mà nhòm các bạn làm bánh với nước luôn, cũng vui mắt ghê",https://images.foody.vn/res/g100/998064/s800/foody-deli-bread-duong-quang-ham-707-637162365459337957.jpg,998064,149 Dương Quảng Hàm,Quận Cầu Giấy,Hà Nội,9.5,9.5,8.9,8.8,8.5,10,10,8,9,10,3,0,"[{'url': 'https://images.foody.vn/res/g100/998064/s800/foody-deli-bread-duong-quang-ham-707-637162365459337957.jpg', 'path': 'foody-deli-bread-duong-quang-ham-707-637162365459337957.jpg', 'checksum': '6d77b52d5b13678e2e59bf1f6b4e6b63', 'status': 'downloaded'}]"
5139228,8275559,nguynthanhnga2586,3.6,Gọi bát 55k đc lèo tèo vài miếng nước dùng nhạt nhẽo v mà đc vote cao . Không hiểu,https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-537-637263509493535977.jpg,919421,35 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,8.3,8.1,7.7,7.6,7.6,2,3,4,6,3,2,11,"[{'url': 'https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-537-637263509493535977.jpg', 'path': 'foody-bun-hai-san-me-su-537-637263509493535977.jpg', 'checksum': '90fbc39013a3213c4903f2e46f26721c', 'status': 'downloaded'}]"
3976554,15121951,Thanh Ngô,9.2,"Nước bún ngọt thanh ko lợ lợ kiểu mì chính đâu. Hải sản tươi. Quán ăn sạch sẽ. Nước vối free. Anh chủ siêu dễ thương và nhiệt tình. Anh bảo thêm bún thêm rau đều free
Giá tiền hợp lí. 
Đánh giá ngàn sao","https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-309-637162530774090645.jpg,https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-533-637162530766684578.jpg",919421,35 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,8.3,8.1,7.7,7.6,7.6,10,10,8,10,8,1,0,"[{'url': 'https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-309-637162530774090645.jpg', 'path': 'foody-bun-hai-san-me-su-309-637162530774090645.jpg', 'checksum': 'cfa272b850a5fc740d11783efca5a17e', 'status': 'downloaded'}, {'url': 'https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-533-637162530766684578.jpg', 'path': 'foody-bun-hai-san-me-su-533-637162530766684578.jpg', 'checksum': 'e7dbc3b399c050dfa2e80741cc7f29cf', 'status': 'downloaded'}]"
6635983,626839,hieph,1,"Mọi người ko nên nhìn điểm mà bị lừa nhé. Nước nhạt nhẽo ngọt ko ra ngọt chua ko ra chua. Mực siêu tanh. Đến quẩy ăn cũng có mùi lạ. 
Bề bề bthg, tôm ngon
Cực kỳ ko nên ăn, đa số seeding",https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-256-637311900012360872.jpg,919421,35 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,8.3,8.1,7.7,7.6,7.6,1,1,1,1,1,1,237,"[{'url': 'https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-256-637311900012360872.jpg', 'path': 'foody-bun-hai-san-me-su-256-637311900012360872.jpg', 'checksum': '67912d827b4619934813a32c27caabe0', 'status': 'downloaded'}]"
7076760,17660748,Linh Ngọc,7.6,"Bình thường ăn bát bún 55k đã ngon lắm rồi, nay thử ăn bát to no căng bụng. Nước dùng thì mình thấy không quán nào ở Hà Nội ngon bằng, đặc biệt tôm và bề bề rất tươi ngon, mực giai ngon.",https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-760-637326814663654844.jpeg,919421,35 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,8.3,8.1,7.7,7.6,7.6,10,10,6,6,6,2,0,"[{'url': 'https://images.foody.vn/res/g92/919421/s800/foody-bun-hai-san-me-su-760-637326814663654844.jpeg', 'path': 'foody-bun-hai-san-me-su-760-637326814663654844.jpeg', 'checksum': 'ce5f78b47698da6eaaff9a42858b724f', 'status': 'downloaded'}]"
3978732,18233523,Không Đường Chòi,7,Tôy đã thử hết các loại latte của quán rồi các ông ạ. Đỉnh kout thật sự luôn.. món tôy mê nhất là latte việt quất và latte xoài ☺️☺️🤤🤤,https://images.foody.vn/res/g100/998064/s800/foody-deli-bread-duong-quang-ham-801-637163435333834776.jpg,998064,149 Dương Quảng Hàm,Quận Cầu Giấy,Hà Nội,9.5,9.5,8.9,8.8,8.5,10,10,5,5,5,1,0,"[{'url': 'https://images.foody.vn/res/g100/998064/s800/foody-deli-bread-duong-quang-ham-801-637163435333834776.jpg', 'path': 'foody-deli-bread-duong-quang-ham-801-637163435333834776.jpg', 'checksum': '0eead6266daae088ecce393e4a1d9f41', 'status': 'downloaded'}]"
