ResId,Res_rating,streetAddress,district,region,Res_pos_score,Res_price_score,Res_food_score,Res_atmosphere_score,Res_services_score
117948,6.8,"108 Nguyễn Khang, Yên Hòa",Quận Cầu Giấy,Hà Nội,7.3,7.1,6.8,6.7,5.8
117948,6.8,"108 Nguyễn Khang, Yên Hòa",Quận Cầu Giấy,Hà Nội,7.3,7.1,6.8,6.7,5.8
688823,7.5,107B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.1,7.9,7.6,7.1,6.9
688823,7.5,107B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.1,7.9,7.6,7.1,6.9
688823,7.5,107B8 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.1,7.9,7.6,7.1,6.9
743406,7.4,6B Ngõ 105 Ngách 56 Doãn Kế Thiện,Quận Cầu Giấy,Hà Nội,7.5,7.4,7.4,7.4,7.2
10225,7.2,"86 Ngõ 203 Hoàng Quốc Việt, P. Nghĩa Đô",Quận Cầu Giấy,Hà Nội,7.5,7.2,7.2,7.1,7.0
1093350,9.8,"91 Ngõ 59 Dương Khuê, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.9,9.9,9.9,9.8,9.6
1032447,10.0,28 Ngõ 112 Hoa Bằng,Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1093350,9.8,"91 Ngõ 59 Dương Khuê, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.9,9.9,9.9,9.8,9.6
753563,9.1,12B Trung Yên 3,Quận Cầu Giấy,Hà Nội,9.4,9.4,9.2,8.8,8.8
753563,9.1,12B Trung Yên 3,Quận Cầu Giấy,Hà Nội,9.4,9.4,9.2,8.8,8.8
792250,6.2,18H2 Ngõ 130 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,6.6,6.3,6.3,6.1,5.9
792250,6.2,18H2 Ngõ 130 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,6.6,6.3,6.3,6.1,5.9
792250,6.2,18H2 Ngõ 130 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,6.6,6.3,6.3,6.1,5.9
182317,7.2,106 A14 TT. Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.0,8.0,7.3,6.7,6.2
884797,10.0,"1-F-30-F, Ô A10, Khu Biệt Thự Liền Kề Nam Trung Yên (Sau Tòa nhà Keangnam)",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
182317,7.2,106 A14 TT. Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.0,8.0,7.3,6.7,6.2
753563,9.1,12B Trung Yên 3,Quận Cầu Giấy,Hà Nội,9.4,9.4,9.2,8.8,8.8
753563,9.1,12B Trung Yên 3,Quận Cầu Giấy,Hà Nội,9.4,9.4,9.2,8.8,8.8
753563,9.1,12B Trung Yên 3,Quận Cầu Giấy,Hà Nội,9.4,9.4,9.2,8.8,8.8
753563,9.1,12B Trung Yên 3,Quận Cầu Giấy,Hà Nội,9.4,9.4,9.2,8.8,8.8
1093350,9.8,"91 Ngõ 59 Dương Khuê, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.9,9.9,9.9,9.8,9.6
753563,9.1,12B Trung Yên 3,Quận Cầu Giấy,Hà Nội,9.4,9.4,9.2,8.8,8.8
1093350,9.8,"91 Ngõ 59 Dương Khuê, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.9,9.9,9.9,9.8,9.6
1093350,9.8,"91 Ngõ 59 Dương Khuê, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,9.9,9.9,9.9,9.8,9.6
911232,6.1,167 Xuân Thủy,Quận Cầu Giấy,Hà Nội,6.4,6.1,6.1,5.9,5.8
911232,6.1,167 Xuân Thủy,Quận Cầu Giấy,Hà Nội,6.4,6.1,6.1,5.9,5.8
911232,6.1,167 Xuân Thủy,Quận Cầu Giấy,Hà Nội,6.4,6.1,6.1,5.9,5.8
37361,6.5,"16 Lô 1A Khu Đô Thị Trung Yên, Vũ Phạm Hàm",Quận Cầu Giấy,Hà Nội,7.0,6.6,6.6,6.2,6.0
9589,6.9,Ngõ 233 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.6,6.9,6.9,6.7,6.6
9589,6.9,Ngõ 233 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.6,6.9,6.9,6.7,6.6
1005207,8.3,"20 Ngõ 105 Trần Quốc Vượng, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.4,8.3,8.1
1005207,8.3,"20 Ngõ 105 Trần Quốc Vượng, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.4,8.3,8.1
1000001157,6.5,"77 Cốm Vòng, Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,7.0,7.0,7.0,6.0,5.3
1082684,9.6,34 Ngõ 125 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,9.8,9.8,9.7,9.2,9.2
680153,7.5,"Tầng 19A, 169 Nguyễn Ngọc Vũ",Quận Cầu Giấy,Hà Nội,8.2,7.5,7.5,7.4,7.0
1082684,9.6,34 Ngõ 125 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,9.8,9.8,9.7,9.2,9.2
721115,6.7,106C2 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.4,7.1,6.9,6.3,5.6
288031,8.0,17T5 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,8.5,8.2,8.2,7.8,7.2
288031,8.0,17T5 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,8.5,8.2,8.2,7.8,7.2
91435,7.4,2 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.8,7.5,7.5,7.5,6.8
1031188,9.8,"53 Trần Quốc Hoàn, P, Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,10.0,9.9,9.9,9.7,9.6
1031188,9.8,"53 Trần Quốc Hoàn, P, Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,10.0,9.9,9.9,9.7,9.6
1031188,9.8,"53 Trần Quốc Hoàn, P, Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,10.0,9.9,9.9,9.7,9.6
1031188,9.8,"53 Trần Quốc Hoàn, P, Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,10.0,9.9,9.9,9.7,9.6
91435,7.4,2 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.8,7.5,7.5,7.5,6.8
91435,7.4,2 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,7.8,7.5,7.5,7.5,6.8
288031,8.0,17T5 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,8.5,8.2,8.2,7.8,7.2
1020691,6.7,1 Dương Quảng Hàm,Quận Cầu Giấy,Hà Nội,7.8,6.8,6.3,6.3,6.3
288031,8.0,17T5 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,8.5,8.2,8.2,7.8,7.2
721115,6.7,106C2 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.4,7.1,6.9,6.3,5.6
83609,6.7,83 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,7.6,7.2,7.0,5.9,5.8
715192,7.8,24 Ngõ 251 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.0,8.0,8.0,8.0,7.0
163866,6.5,Khu Ăn Uống 105C Nghĩa Tân,Quận Cầu Giấy,Hà Nội,7.0,6.8,6.5,6.3,5.8
1005207,8.3,"20 Ngõ 105 Trần Quốc Vượng, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.4,8.3,8.1
83609,6.7,83 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,7.6,7.2,7.0,5.9,5.8
1005207,8.3,"20 Ngõ 105 Trần Quốc Vượng, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.4,8.3,8.1
1005207,8.3,"20 Ngõ 105 Trần Quốc Vượng, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.4,8.3,8.1
23285,5.4,125 Nguyễn Khang ,Quận Cầu Giấy,Hà Nội,7.4,6.0,5.2,4.8,3.4
679284,6.8,11 Ngõ 181 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,7.5,7.2,6.8,6.4,6.1
679284,6.8,11 Ngõ 181 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,7.5,7.2,6.8,6.4,6.1
745511,6.6,136 Ngõ 36 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,7.1,6.5,6.4,6.1
745511,6.6,136 Ngõ 36 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,7.1,6.5,6.4,6.1
745511,6.6,136 Ngõ 36 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,7.1,6.5,6.4,6.1
745511,6.6,136 Ngõ 36 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,7.1,6.5,6.4,6.1
1005230,8.9,"60 Ngõ 66/18 Dịch Vọng Hậu, P. Dịch Vọng Hậu",Quận Cầu Giấy,Hà Nội,9.7,9.7,9.3,8.7,7.0
745511,6.6,136 Ngõ 36 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,7.1,6.5,6.4,6.1
745511,6.6,136 Ngõ 36 Dịch Vọng Hậu,Quận Cầu Giấy,Hà Nội,7.2,7.1,6.5,6.4,6.1
975009,7.6,18C Ngõ 81 Nguyễn Phong Sắc,Quận Cầu Giấy,Hà Nội,9.0,9.0,8.0,7.0,5.0
758561,3.1,"16 Ngõ 123 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,3.9,3.9,3.0,2.4,2.4
247493,9.4,15 Ngõ 26 Đỗ Quang,Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,7.0
758561,3.1,"16 Ngõ 123 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,3.9,3.9,3.0,2.4,2.4
758561,3.1,"16 Ngõ 123 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,3.9,3.9,3.0,2.4,2.4
252077,7.9,12 Ngõ 110 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,8.2,8.1,8.0,7.9,7.5
758561,3.1,"16 Ngõ 123 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,3.9,3.9,3.0,2.4,2.4
252077,7.9,12 Ngõ 110 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,8.2,8.1,8.0,7.9,7.5
252077,7.9,12 Ngõ 110 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,8.2,8.1,8.0,7.9,7.5
252077,7.9,12 Ngõ 110 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,8.2,8.1,8.0,7.9,7.5
629720,6.9,22H1 Ngõ 130 Xuân Thuỷ (ĐH Sư Phạm HN),Quận Cầu Giấy,Hà Nội,7.7,7.0,7.0,6.8,6.0
87478,6.6,122B C5 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.2,7.1,6.7,6.5,5.7
629720,6.9,22H1 Ngõ 130 Xuân Thuỷ (ĐH Sư Phạm HN),Quận Cầu Giấy,Hà Nội,7.7,7.0,7.0,6.8,6.0
629720,6.9,22H1 Ngõ 130 Xuân Thuỷ (ĐH Sư Phạm HN),Quận Cầu Giấy,Hà Nội,7.7,7.0,7.0,6.8,6.0
629720,6.9,22H1 Ngõ 130 Xuân Thuỷ (ĐH Sư Phạm HN),Quận Cầu Giấy,Hà Nội,7.7,7.0,7.0,6.8,6.0
890058,6.6,6 Dương Đình Nghệ (Đối Diện Star Tower),Quận Cầu Giấy,Hà Nội,6.9,6.7,6.6,6.4,6.4
890058,6.6,6 Dương Đình Nghệ (Đối Diện Star Tower),Quận Cầu Giấy,Hà Nội,6.9,6.7,6.6,6.4,6.4
890058,6.6,6 Dương Đình Nghệ (Đối Diện Star Tower),Quận Cầu Giấy,Hà Nội,6.9,6.7,6.6,6.4,6.4
890058,6.6,6 Dương Đình Nghệ (Đối Diện Star Tower),Quận Cầu Giấy,Hà Nội,6.9,6.7,6.6,6.4,6.4
890058,6.6,6 Dương Đình Nghệ (Đối Diện Star Tower),Quận Cầu Giấy,Hà Nội,6.9,6.7,6.6,6.4,6.4
896210,4.3,"Cổng Chính BigC Thăng Long, 222 Trần Duy Hưng",Quận Cầu Giấy,Hà Nội,7.0,4.8,4.5,3.0,2.0
679284,6.8,11 Ngõ 181 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,7.5,7.2,6.8,6.4,6.1
679284,6.8,11 Ngõ 181 Xuân Thuỷ,Quận Cầu Giấy,Hà Nội,7.5,7.2,6.8,6.4,6.1
947743,8.0,"111 Tô Hiệu, P. Nghĩa Đô",Quận Cầu Giấy,Hà Nội,8.4,8.3,8.0,8.0,7.3
1110463,10.0,"18 Tô Hiệu, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1110463,10.0,"18 Tô Hiệu, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1110463,10.0,"18 Tô Hiệu, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1110463,10.0,"18 Tô Hiệu, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
890058,6.6,6 Dương Đình Nghệ (Đối Diện Star Tower),Quận Cầu Giấy,Hà Nội,6.9,6.7,6.6,6.4,6.4
1110463,10.0,"18 Tô Hiệu, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1110463,10.0,"18 Tô Hiệu, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
680383,7.2,24 Trung Yên 8,Quận Cầu Giấy,Hà Nội,7.8,7.5,7.5,7.0,6.3
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
959257,6.0,156 Ngõ 94 Hoàng Ngân,Quận Cầu Giấy,Hà Nội,6.5,6.5,6.0,5.8,5.0
959257,6.0,156 Ngõ 94 Hoàng Ngân,Quận Cầu Giấy,Hà Nội,6.5,6.5,6.0,5.8,5.0
1002722,7.8,40 Nguyễn Văn Huyên,Quận Cầu Giấy,Hà Nội,8.5,8.0,7.5,7.5,7.5
758561,3.1,"16 Ngõ 123 Trung Kính, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,3.9,3.9,3.0,2.4,2.4
149682,8.2,B34 Ngõ 70 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,8.8,8.6,8.1,8.0,7.4
149682,8.2,B34 Ngõ 70 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,8.8,8.6,8.1,8.0,7.4
149682,8.2,B34 Ngõ 70 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,8.8,8.6,8.1,8.0,7.4
149682,8.2,B34 Ngõ 70 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,8.8,8.6,8.1,8.0,7.4
149682,8.2,B34 Ngõ 70 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,8.8,8.6,8.1,8.0,7.4
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
1026088,9.3,"70 Trần Tử Bình, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.4,9.4,9.4,9.3,9.0
1021273,9.0,"Tầng 5,  Vincom Trần Duy Hưng, 119 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,9.2,9.0,9.0,8.5
1021273,9.0,"Tầng 5,  Vincom Trần Duy Hưng, 119 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,9.2,9.0,9.0,8.5
1021273,9.0,"Tầng 5,  Vincom Trần Duy Hưng, 119 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,9.2,9.0,9.0,8.5
1021273,9.0,"Tầng 5,  Vincom Trần Duy Hưng, 119 Trần Duy Hưng, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,9.3,9.2,9.0,9.0,8.5
873822,7.9,"Tầng 8 - 9, 83 Nguyễn Ngọc Vũ",Quận Cầu Giấy,Hà Nội,8.4,8.2,8.1,7.6,7.2
149682,8.2,B34 Ngõ 70 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,8.8,8.6,8.1,8.0,7.4
1110463,10.0,"18 Tô Hiệu, P. Nghĩa Tân",Quận Cầu Giấy,Hà Nội,10.0,10.0,10.0,10.0,10.0
1029390,4.1,35 Dương Khuê,Quận Cầu Giấy,Hà Nội,8.0,5.5,3.0,3.0,1.0
769727,6.0,109 Ngõ 189 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,6.8,6.3,5.8,5.7,5.5
769727,6.0,109 Ngõ 189 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,6.8,6.3,5.8,5.7,5.5
769727,6.0,109 Ngõ 189 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,6.8,6.3,5.8,5.7,5.5
759928,7.8,"Lô 1 Nhà 12A Khu Trung Yên, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,8.1,8.0,7.9,7.7,7.5
759928,7.8,"Lô 1 Nhà 12A Khu Trung Yên, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,8.1,8.0,7.9,7.7,7.5
681837,6.5,2 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.3,6.7,6.4,6.3,6.0
757140,9.4,76 Ngõ 189 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,10.0,9.5,9.5,9.0,9.0
899981,8.2,46 Ngõ 100 Trần Duy Hưng,Quận Cầu Giấy,Hà Nội,8.6,8.6,8.6,7.9,7.4
255600,6.9,297 Tô Hiệu,Quận Cầu Giấy,Hà Nội,7.2,7.2,6.8,6.7,6.7
803235,7.7,18 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,8.4,7.9,7.7,7.6,7.0
714615,8.0,"D5 Đồng Bông, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,10.0,9.0,9.0,7.0,5.0
803235,7.7,18 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,8.4,7.9,7.7,7.6,7.0
681837,6.5,2 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.3,6.7,6.4,6.3,6.0
957917,7.8,139 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.3,8.0,7.3,6.5
957917,7.8,139 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.3,8.0,7.3,6.5
957917,7.8,139 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.3,8.0,7.3,6.5
680383,7.2,24 Trung Yên 8,Quận Cầu Giấy,Hà Nội,7.8,7.5,7.5,7.0,6.3
957917,7.8,139 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.3,8.0,7.3,6.5
681837,6.5,2 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,7.3,6.7,6.4,6.3,6.0
759928,7.8,"Lô 1 Nhà 12A Khu Trung Yên, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,8.1,8.0,7.9,7.7,7.5
942387,8.2,52 Trung Yên 9 (Cạnh Aha Cafe),Quận Cầu Giấy,Hà Nội,10.0,9.0,9.0,8.0,5.0
759730,5.2,N04 Hoàng Đạo Thúy,Quận Cầu Giấy,Hà Nội,5.6,5.5,5.2,4.8,4.7
38697,7.5,12 Nguyễn Khánh Toàn,Quận Cầu Giấy,Hà Nội,9.0,8.5,8.5,6.0,5.5
853231,7.0,208 B3 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.8,7.0,6.5,6.5,6.3
853231,7.0,208 B3 Nghĩa Tân,Quận Cầu Giấy,Hà Nội,8.8,7.0,6.5,6.5,6.3
975577,8.4,"83 Doãn Kế Thiện, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.3,8.3,8.3
975577,8.4,"83 Doãn Kế Thiện, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.3,8.3,8.3
975577,8.4,"83 Doãn Kế Thiện, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.3,8.3,8.3
975577,8.4,"83 Doãn Kế Thiện, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.3,8.3,8.3
1064151,4.9,"Lô E, Tòa nhà Chelsea Park, P. Yên Hòa",Quận Cầu Giấy,Hà Nội,5.7,5.7,5.7,4.0,3.7
975577,8.4,"83 Doãn Kế Thiện, P. Mai Dịch",Quận Cầu Giấy,Hà Nội,8.6,8.4,8.3,8.3,8.3
1044282,8.8,22 Trần Đăng Ninh,Quận Cầu Giấy,Hà Nội,10.0,10.0,8.0,8.0,8.0
121497,7.7,143 Tô Hiệu,Quận Cầu Giấy,Hà Nội,8.0,8.0,8.0,7.7,7.0
25957,8.1,"Chợ Nghĩa Tân, Nghĩa Tân",Quận Cầu Giấy,Hà Nội,9.0,9.0,8.0,7.5,7.0
9871,7.9,4 Ngách 78 Ngõ 68 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.0,7.8,7.7,7.0
636346,7.0,221 Trần Quý Kiên,Quận Cầu Giấy,Hà Nội,8.0,7.0,7.0,7.0,6.0
9871,7.9,4 Ngách 78 Ngõ 68 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.0,7.8,7.7,7.0
9871,7.9,4 Ngách 78 Ngõ 68 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.0,7.8,7.7,7.0
16600,7.3,333 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.6,7.4,7.3,6.6
9871,7.9,4 Ngách 78 Ngõ 68 Cầu Giấy,Quận Cầu Giấy,Hà Nội,8.8,8.0,7.8,7.7,7.0
16600,7.3,333 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.6,7.4,7.3,6.6
25888,7.2,41 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,7.7,7.3,7.3,7.0,6.7
193590,7.6,32 Nguyễn Văn Huyên,Quận Cầu Giấy,Hà Nội,7.7,7.7,7.7,7.6,7.5
257665,7.2,38 Đỗ Quang,Quận Cầu Giấy,Hà Nội,7.8,7.8,7.1,6.8,6.5
257665,7.2,38 Đỗ Quang,Quận Cầu Giấy,Hà Nội,7.8,7.8,7.1,6.8,6.5
257665,7.2,38 Đỗ Quang,Quận Cầu Giấy,Hà Nội,7.8,7.8,7.1,6.8,6.5
250120,4.7,50 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,5.7,5.5,4.8,4.3,3.2
250120,4.7,50 Nguyễn Thị Định,Quận Cầu Giấy,Hà Nội,5.7,5.5,4.8,4.3,3.2
728646,6.6,131 Nguyễn Ngọc Vũ,Quận Cầu Giấy,Hà Nội,7.2,6.6,6.6,6.3,6.3
5630,6.3,9 Trần Thái Tông,Quận Cầu Giấy,Hà Nội,6.7,6.5,6.4,6.1,5.9
789725,7.3,8 Phạm Tuấn Tài,Quận Cầu Giấy,Hà Nội,7.7,7.6,7.1,7.1,7.1
23285,5.4,125 Nguyễn Khang ,Quận Cầu Giấy,Hà Nội,7.4,6.0,5.2,4.8,3.4
931794,6.1,38 Ngõ 37 Trần Quốc Hoàn,Quận Cầu Giấy,Hà Nội,6.7,6.2,6.2,6.1,5.7
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
290514,8.3,37 Ngõ 75 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,9.0,8.8,8.2,7.8,7.5
106462,6.5,91 Trần Quốc Vượng,Quận Cầu Giấy,Hà Nội,6.8,6.7,6.4,6.4,6.2
106462,6.5,91 Trần Quốc Vượng,Quận Cầu Giấy,Hà Nội,6.8,6.7,6.4,6.4,6.2
16600,7.3,333 Cầu Giấy,Quận Cầu Giấy,Hà Nội,7.6,7.6,7.4,7.3,6.6
106462,6.5,91 Trần Quốc Vượng,Quận Cầu Giấy,Hà Nội,6.8,6.7,6.4,6.4,6.2
106462,6.5,91 Trần Quốc Vượng,Quận Cầu Giấy,Hà Nội,6.8,6.7,6.4,6.4,6.2
106462,6.5,91 Trần Quốc Vượng,Quận Cầu Giấy,Hà Nội,6.8,6.7,6.4,6.4,6.2
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
290514,8.3,37 Ngõ 75 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,9.0,8.8,8.2,7.8,7.5
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
679256,7.3,134 Nguyễn Khang,Quận Cầu Giấy,Hà Nội,8.1,8.0,7.3,7.1,6.3
859624,7.7,3A Ngõ 169 Doãn Kế Thiện,Quận Cầu Giấy,Hà Nội,8.8,8.3,7.2,7.2,6.8
290514,8.3,37 Ngõ 75 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,9.0,8.8,8.2,7.8,7.5
290514,8.3,37 Ngõ 75 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,9.0,8.8,8.2,7.8,7.5
290514,8.3,37 Ngõ 75 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,9.0,8.8,8.2,7.8,7.5
290514,8.3,37 Ngõ 75 Hồ Tùng Mậu,Quận Cầu Giấy,Hà Nội,9.0,8.8,8.2,7.8,7.5
755445,6.0,Ki Ốt 15 Ngõ 260 Cầu Giấy (Đối Diện PK Y Cao),Quận Cầu Giấy,Hà Nội,7.3,5.9,5.8,5.6,5.6
272140,6.9,151 Trung Kính,Quận Cầu Giấy,Hà Nội,8.5,8.0,7.3,5.8,4.8
755445,6.0,Ki Ốt 15 Ngõ 260 Cầu Giấy (Đối Diện PK Y Cao),Quận Cầu Giấy,Hà Nội,7.3,5.9,5.8,5.6,5.6
755445,6.0,Ki Ốt 15 Ngõ 260 Cầu Giấy (Đối Diện PK Y Cao),Quận Cầu Giấy,Hà Nội,7.3,5.9,5.8,5.6,5.6
