RevId,UserId,ResId,Comment,image_urls,Food_score_cmt,Services_score_cmt,Atmosphere_score_cmt,Position_score_cmt,Price_score_cmt,Rating
6024258,9448752,204911,"Đồ ăn cũng dc, nhưng phục vụ quá tệ, 2 lần đầu gọi thêm đồ mang đồ ra khá nhanh, đến lần thứ 3 gọi đồ thì phải chờ hơn 10 phút, gọi 1 lần như chưa nghe thấy phải gọi thêm 4,5 lần nữa ms mang ra thêm dc mấy khay thịt, gọi thêm đồ mà khó khăn kinh khủng, lần đầu ăn ở đây nghĩ mà chán",https://images.foody.vn/res/g21/204911/s800/foody-co-hai-lau-mam-can-tho-561-637288838617048166.jpg,5,1,5,5,9,5
2512504,9894309,10713,"Quán bẩn, đệm ghế ố và cũ. 
Đặc biệt là có cứt chuột ở nhiều góc và rất nhiều chuột chốc chốc lại chạy loăng quăng.
Vừa mất tiền vừa đau tim.",https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-290-636861124896350859.jpg,1,1,1,8,4,3
12326749,18235892,6569,Nhà hàng đông khách lắm nhưng nhân viên phục vụ rất nhiệt tình và chu đáo .mình đánh giá 5 sao luôn,"https://images.foody.vn/res/g1/6569/s800/foody-kichi-kichi-lau-bang-chuyen-bigc-thang-long-842-637546462187842209.jpg,https://images.foody.vn/res/g1/6569/s800/foody-kichi-kichi-lau-bang-chuyen-bigc-thang-long-759-637546462186279568.jpg",10,10,10,10,10,10
2629254,9338019,10713,"Kem ở Paris Gâteaux là một trong những hàng kem mình thích nhất. Kem dẻo, thơm, không quá ngọt nữa. Có tầm hơn 10 vị nhưng mình thích vị sữa và coffee nhấttt
Giá khá vừa phải cho 1 cốc kem ngon :”)",https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-192-636930890149948534.jpg,9,7,7,9,8,8
2403234,2060566,10713,Không gian đẹp,https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-594-636791923293589760.jpg,8,6,10,8,5,7.4
1976240,9922760,10713,"Mọi khi hay uống sữa dừa kem tươi+thạch cỏ thơm ở Đoàn Thị Điểm, lần này uống ở Nguyễn Thị Định. 
Hơi thất vọng. Cùng là loại đồ uống mà ở đây chán quá, trà nhạt loãng mặc dù đường đá mình chọn vẫn như bên cơ sở kia. 
Gọi là sữa dừa kem tươi mà ít thơm mùi dừa, sữa cho vô cũng ít, kiểu tiết kiệm, thạch cho cũng đc 2 miếng mini:(( 
Chung quy lại khiến bản thân thất vọng khi loại đồ uống mình yêu lại k ngonnn. 
Tưởng các cơ sở của chuỗi cửa hàng phải như nhau chứ nhể:((","https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-852-636573036653379492.jpg,https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-136-636573036635409789.jpg,https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-987-636573036625408565.jpg,https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-211-636573036615252005.jpg",5,5,5,5,6,5.2
2317936,2112508,214084,"Mình ăn ở quán này khá nhiều lần và lần nào cũng ưng.Giá cả hợp lý.Mình hay ăn chè thái sầu riêng.Sầu quán cho rất nhiều,có ít thanh long đỏ,xoài,nhãn,mít ăn lạ miệng.Trân châu và sợi màu xanh dai dai.Một nguyên liệu độc đáo là có nấm ngân nhĩ,giòn giòn,ăn như yến .Ăn không ngấy hay ngọt quá.Ngoài chè quán còn bán đồ ăn vặt như nem chua rán,bánh bột lọc,nộm, khoai tây rán,....Bánh bột lọc ăn rất hợp mình thích kiểu nước chấm pha rất ngon.Sẽ thường xuyên ghé","https://images.foody.vn/res/g22/214084/s800/foody-che-dua-thai-lan-nguyen-phong-sac-535-636747111252890151.jpg,https://images.foody.vn/res/g22/214084/s800/foody-che-dua-thai-lan-nguyen-phong-sac-361-636747111206085232.jpg",10,9,9,10,10,9.6
4937585,9020560,704627,Vừa đặt ship 1 cốc chè dừa dầm sầu riêng ở đây và thấy cảnh này ạ 🙂 May là t còn nhìn thấy cả con chứ nửa con thì sấp cmn mặt r 🙂 Con ruồi to chà bá luôn các vị ạ,https://images.foody.vn/res/g71/704627/s800/foody-qua-vat-homemade-yen-hoa-714-637253300097848303.jpg,1,1,1,1,1,1
3632093,10398087,704627,Đây 45k tok mà cũng ko nhiều,https://images.foody.vn/res/g71/704627/s800/foody-qua-vat-homemade-yen-hoa-227-637115043691128402.jpg,7,8,9,7,3,6.8
5070230,20247114,704627,"Đồ ngon ráo dầu không bị ngấy  , đóg hộp sạch ship đến nơi vẫn nóng hổi . A ship nhiệt tình chờ minh hơi lâu . Mình không ham rẻ chỉ ham đồ chất lượng thôi . Ngon sạch , chúc quán đắt hàng ...
Sẽ quay lại nhiều .
Mình dễ tính cho quán 10 điểm nhé vì nhiệt tình với khách khi mình alo xin thêm nhiều sốt tương ớt  lại đòi hỏi thêm đĩa chấm 😁",https://images.foody.vn/res/g71/704627/s800/foody-qua-vat-homemade-yen-hoa-323-637261095690468493.jpg,10,10,10,10,10,10
5077746,20369708,704627,"Đồ ngon ,sạch , hài lòng 
Nước sốt chua ngọt có gừng hơi bị nồg và minh đã ăn tương cà",https://images.foody.vn/res/g71/704627/s800/foody-qua-vat-homemade-yen-hoa-528-637261692648865331.jpg,10,9,5,10,10,8.8
5210596,15283403,704627,"Giá hợp lý 55K/10nem , ăn ngon 👍
Minh đặt khoai lang kén , và 60 nem chua ở quán . cảm quan trước là đủ đồ kèm thêm túi ngoài đựng sốt chấm xiên đĩa nhỏ , ghim túi cẩn thận . Đồ ngon , khoai bùi vỏ mỏng góp ý quán chiên già thêm tý tại mình thích ăn thật giòn 
Nem chua cơ quan mình cũng khen lắm","https://images.foody.vn/res/g71/704627/s800/foody-qua-vat-homemade-yen-hoa-711-637265401394595923.jpg,https://images.foody.vn/res/g71/704627/s800/foody-qua-vat-homemade-yen-hoa-864-637265401392095682.jpg",10,10,5,10,10,9
2439497,1470070,253870,"Mình order khoai tây chiên, khoai tây lắc, bánh gạo cay với gà chiên, 4 hộp tất cả, gói cũng ổn, không bị bẹp hay gì cả.

Chất lượng với giá như vậy và số lượng thì cực kì ổn, đồ ăn thú thực mình thấy khá ngon và đã gọi ở đây đc nhiều lần rồi.","https://images.foody.vn/res/g26/253870/s800/foody-teen-s-food-cac-mon-an-vat-trung-kinh-305-636810976693818027.jpg,https://images.foody.vn/res/g26/253870/s800/foody-teen-s-food-cac-mon-an-vat-trung-kinh-405-636810976690196568.jpg",10,8,10,10,10,9.6
2734214,12976829,253870,"Trễ gần 1 tiếng nhưng đồ ăn vẫn còn ấm 
Kimbap cơm mềm dẻo và rất đầy đặn, 20k/suất mà nhiều và nhân cũng đầy đủ nữa. Vỏ chiên bên ngoài vẫn giòn, ngonnn
Nui phô mai xúc xích vừa miệng, thơm béo vị chesse.
Gà lắc phô mai ít thấy gà, trộn bột nhiều quá ạ ăn như bột chiên ấy
Xiên tôm ghi là 3 chú/xiên, mình đặt 2 xiên mà có 4 chú thôi ạ :<
Mình đặt đồ ăn, Now xác nhận 11h có đồ mà 12h kém 10 mới nhận được đồ ăn. Shipper lầm lì mặt như đâm lê ấy, giao đồ chả nói chả rằng câu nào
Tổng thể là đồ ăn ngon, vừa miệng, giá hợp lý. Nhưng giao hàng quá lâu và shipper ko có thiện cảm. Sẽ tiếp tục ủng hộ quán <3",https://images.foody.vn/res/g26/253870/s800/foody-teen-s-food-cac-mon-an-vat-trung-kinh-171-636967159025170640.jpg,8,5,5,8,10,7.2
2888211,11098891,253870,"Mình order qua Now mì đen, kimbap chiên và bánh gạo phomai như hình vì thấy các bạn review tốt. Mì đen ăn nhạt như nước lã, không có cái vị gì luôn, còn phomai trong mì thì cứng và xơ vãi chưởng. Mì được cho vào một cái cốc nhựa mà mì chỉ vơi đến gần nửa cốc 😂. Kimbap chiên thì giòn và khá ngon 👍🏻. Bánh gạo phomai là mình thấy ngon nhất, thơm và độ mềm độ dai nó lại hợp lý vl 😍 cơ mà nếu ăn hết cả hộp mà không ăn xen lẫn thứ gì hay uống gì kèm thì sẽ ngấy.

Điểm cộng của quán là đồ ăn rẻ, gói cho khách trong hộp đã được chọc thủng vài lỗ để bánh và kimbap không bị hơi nóng làm mềm khi đến tay. Tuy trực tiếp tại quán ghi có 15k mà trên Now quán ghi hẳn 2 mấy k cho một món ấy 😀 nhưng có chương trình giảm giá 30% nên thực chất cũng chẳng khác nhau.

Điểm trừ là ăn xong mình và bạn mình lập tức bị tào tháo đuổi ôi đáng sợ 😂. Quán xem xét lại độ vệ sinh thực phẩm xem sao nhé chứ mình thấy đồ ăn quán khá ngon mà tiếc là chắc mình sẽ không dám đặt lại.","https://images.foody.vn/res/g26/253870/s800/foody-teen-s-food-cac-mon-an-vat-trung-kinh-378-637002467880107864.jpg,https://images.foody.vn/res/g26/253870/s800/foody-teen-s-food-cac-mon-an-vat-trung-kinh-501-637002467876201272.jpg,https://images.foody.vn/res/g26/253870/s800/foody-teen-s-food-cac-mon-an-vat-trung-kinh-939-637002467873857325.jpg",5,8,1,1,10,5
4295689,1591384,945392,"Mình vốn thích bmy nem khoai nhưng nhìn bên ngoài thấy k sạch sẽ lắm nên lâu k ăn (chắc phải mấy năm r :))) đợt này tnhien hot hastag banhmy > cơn thèm lại ùa về. thế nào rùa bừa đc 1 quán xuất sắc lun. mình và bạn gọi 1 bánh nem khoai + 1 bánh gà khoai với 2 nước quất. bánh đầy đặn, cả gà khoai nem đều ngon, dưa chuột tươi, sốt vừa miệng. ăn hết cũng khá no r nhưng vẫn thòm thèm nên gọi thêm 1 đĩa tổng hợp 30k. 1 điểm cộng nữa là a chủ quán rất nice và làm đồ cẩn thận sạch sẽ nữa. tổng cộng 80k. vừa ngon vừa rẻ cho bữa tối :))) 
p/s: mình ăn tại quán nên giá có thể khác so với takeaway nha!","https://images.foody.vn/res/g95/945392/s800/foody-banh-mi-bap-banh-mi-com-497-637196515077113628.jpg,https://images.foody.vn/res/g95/945392/s800/foody-banh-mi-bap-banh-mi-com-776-637196515028723442.jpg",9,10,8,9,10,9.2
1841407,1860551,150871,"chiều chiều chỉ cần một bát cháo trai only 15k là đủ ấm bụng. Cháo sánh mịn, nhiều trai lắm mỗi tội hơi nhạt 😂 Trai nhiều mà lại dai dai ngọt ngọt, quá ô kê luôn 🔥 .
cháo trai 15k/bát
trứng vịt lộn 7k/quả 💲
.
A15 Nghĩa Tân (hàng trong)📍
.
Bây h mùa đông nên quán mở từ 11h trưa đến tầm 6,7h tối (hôm nào hết nhanh là 5h hơn đã đóng rùi) ⏰","https://images.foody.vn/res/g16/150871/s800/foody-chao-trai-nghia-tan-923-636492042445322327.jpg,https://images.foody.vn/res/g16/150871/s800/foody-chao-trai-nghia-tan-987-636492042444540982.jpg",7,6,6,8,10,7.4
5247144,12258651,1025513,"Mình là khách quen của quán từ Cơ sở Linh Quang nhưng may quá quán mở cơ sở mới ngay gần nhà luôn 😂 
Cảm nhận vẫn như ngày nào sốt ngon- rau tươi- thịt mềm ❤️ mong quán luôn giữ vững phong độ như vậy 😘😘😘😘😘
#healthyfood #salads",https://images.foody.vn/res/g103/1025513/s800/foody-may-salad-nguyen-khang-shop-online-449-637267000257470046.jpg,10,10,10,9,10,9.8
12124976,23616597,1071977,Cơm thơm ngon sạch sẽ quán đẹp 😄😄😄😄😄,https://images.foody.vn/res/g108/1071977/s800/foody-ka-map-com-van-phong-pho-tron-thit-quay-900-637535717502736370.jpg,9,9,9,9,9,9
2764698,2009414,932132,"Ngon dã man ấy các bạn ạ, thanh lắm",https://images.foody.vn/res/g94/932132/s800/foody-che-thoa-nguyen-ngoc-vu-857-636973310490729649.jpg,10,10,10,10,10,10
2441004,10111254,148418,"Ưu điểm: - là 1 trong 3 cơ sở của quán bún Hải sản Ngũ Xã, tuy nhiên vị ba quán này lại khác nhau. Vị ở Ngũ Xã là ngon nhất, ở cơ sở Nguyễn Ngọc Vũ không bằng nhưng đỡ hơn ở Võ Thị Sáu nhiều.

- Bát bún đầy đặn hải sản tuy nhiên nên đặt bát đặc biệt vì bát bình thường ăn không đủ tới bến ]]]

- Bát đặc biệt đầy ú ụ tôm, cá, bề bề, mực tha hồ gắp


Nhược điểm: - phải tự bảo quản tài sản cá nhân, mất quán ko chịu trách nhiệm. -_-","https://images.foody.vn/res/g15/148418/s800/foody-hai-san-long-thuy-nguyen-ngoc-vu-977-636811848397274801.jpg,https://images.foody.vn/res/g15/148418/s800/foody-hai-san-long-thuy-nguyen-ngoc-vu-158-636811848397118539.jpg,https://images.foody.vn/res/g15/148418/s800/foody-hai-san-long-thuy-nguyen-ngoc-vu-114-636811848396649753.jpg",7,9,5,9,9,7.8
2915146,9502803,932132,"Chè ngon như nhà làm luôn, ăn lần 1 thì sẽ ăn lần thứ n nữa ý 😘, trước thì bà bán ở chợ ngõ 171 nguyễn ngọc vũ thì hầu như trưa nào cũng mua về mấy cốc để tủ lạnh ăn dần 🤣 Điểm cộng là chè ăn k quá ngọt như mà ngọt vừa, thanh thanh lại còn khá nhiều topping mà giá như vậy là hợp túi tiền và được cái là sạch sẽ nữa, nên mình recommend cho mn qua ăn thử nhaa 😘😘😘","https://images.foody.vn/res/g94/932132/s800/foody-che-thoa-nguyen-ngoc-vu-741-637007082746248657.jpg,https://images.foody.vn/res/g94/932132/s800/foody-che-thoa-nguyen-ngoc-vu-327-637007082745779876.jpg",10,8,8,9,10,9
2261130,9088432,236697,"Điểm cộng: vị trí dễ tìm, chỗ ngồi ok, thịt gà tạm ổn
Điểm trừ: phục vụ quá chậm. Mình gọi gà ko lối thoát chờ khá lâu, nghĩ là khách đến mới bắt đầu chiên nhg khi bê ra thì khá nguội chứ ko nóng giòn như mình nghĩ. Thêm đĩa khoai và ngô chiên thì chờ dài cổ. Ko kèm dưa góp mà chỉ có gà và xôi nên gọi thêm đĩa rau củ mà cũng chờ và chờ. Uống bia với lạc mãi mới có đồ đưa lên
Điểm trừ to thật to nữa là bẩn. Nhìn hình là có thể tưởng tượng đc. Bát đĩa cáu bẩn, khoai chiên đầy vụn cháy bám vào nhìn mất ngon.","https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-654-636715823658220550.jpg,https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-830-636715823655918348.jpg,https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-503-636715823623201109.jpg",4,5,8,10,7,6.8
2519704,13203297,236697,"Ý mình là quán nên đầu tư nước chấm, chứ mình ăn tí đã chán rồi",https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-508-636865378321821416.jpg,3,7,9,10,7,7.2
12449650,23812825,236697,Like,https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-572-637554083681217034.jpg,5,5,5,9,5,5.8
2430370,2203995,236697,"Hôm nay ra gọi combo 275k 5 món. Nói chung là nhiều và đồ ăn rất ngon. Hài lòng. Trừ vài điểm là cốc uống nước bằng nhựa trông rất xấu, đũa thì cái trắng, cái đen không đồng bộ kém sang. 1 điểm nữa là đĩa có màu đen, cáu. Đang ngồi ăn thấy nhóm khoảng 20 khách bên cạnh thanh toán tiền, lúc xong không uống hết còn dư khoảng 5 chai bia, chục lon nước ngọt. Nhân viên không lúc đầu không cho trả lại, chú đó nói mãi nhân viên mới đồng ý cho trả, Chả lẽ không uống hết lại ôm hơn chục lon đó về. Mình ít gặp quán nào như thế. Nói chung vẫn quay lại ăn nhưng quán nên thay đổi.","https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-694-636805955308448096.jpg,https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-978-636805955302197097.jpg,https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-883-636805955300478213.jpg",10,1,6,10,7,6.8
1795916,8719974,10713,"Được bạn gái dấu tên dẫn đi cafe nè, lần đầu tiên ngồi cafe trà bánh lại còn vào một sớm đầu đông nữa chứ. Cũng nể thật khi mà lần đầu tiên trong đời ngồi một quán bình yên mà lâu đến thế. Trời se lạnh làm một cốc capuchino nóng là hết ý, nhâm nhi chút bánh ngọt tệ mỗi là cái bụng xấu ăn đồ ngọt sáng là bị đau. Gọi bánh đậu đỏ matcha và socola chuối, cả 2 đều khá là ngon và đặc biệt mềm thơm và không bị ngọt. Thấy hơi kì khi mà đến sớm các loại bánh mặn và bánh mì lại chưa có hơi buồn :((","https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-936-636471557027775533.jpg,https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-228-636471557020274953.jpg,https://images.foody.vn/res/g2/10713/s800/foody-paris-gateaux-nguyen-thi-dinh-581-636471557006211351.jpg",9,9,10,8,9,9
2939158,12267785,236697,"35k k khác gì 10k mua hàng rong ngoài đường luôn. Tưởng có xôi có màu mà trắng như xôi quán vặt  đúng bằng cái hộp nhựa 35k . K đáng 1 chút nào với số tiền bỏ ra.
Bức ảnh này Mình ép thành bát cho đẹp. K bao giờ quay lại mua xôi ở đây. Quảng cáo thì nhiều màu. Mà thành ra thế này.",https://images.foody.vn/res/g24/236697/s800/foody-thien-son-quan-bia-hoi-ga-met-975-637011446983446085.jpg,1,1,2,1,1,1.2
2591226,1132533,901060,"In love with bát smoothie ạ vừa ngon vừa no vừa nhiều dã man. Mình là fan của xoài vs bơ rồi ăn thực sự thoả mãn cơn thèm lắm luôn í ạ. Mình vs bạn mình ăn mãi mới hết. Còn nước kia thì bạn mình chọn vị hơi lạ mình ko thích lắm nhưng lần sau quay lại nhất định sẽ thử vị khác. Chocolate thì ăn khá ok, ko bị mềm quá như 1 số chỗ :). 
Không gian thì có ánh sáng tuyệt vời và đẹp ạ kiểu ánh sáng perfect đến nỗi chụp ảnh cam thường mà còn đẹp hơn là qua app chọn filter )))) mỗi tội nay chỗ mình chọn ngồi hơi nóng thì lúc sau thấy có bạn nhân viên ra cắm thêm quạt :)) 
Giá cả thì cx ok ạ nhất là nay còn đc khuyến mãi 30% 😍😍😍😍",https://images.foody.vn/res/g91/901060/s800/foody-lofita-healthy-drinks-foods-ho-tung-mau-513-636908583691658528.jpg,9,8,10,7,5,7.8
3000857,15191525,901060,Quán đầu đường hồ tùng mậu nhưng ở trên tầng 3 nên nếu không để ý sẽ không thấy. Bù lại là có chỗ ngồi ngoài trời view trên cao khá đẹp nhưng mình không sugest các bạn ngồi ngoài này vào những giờ cao điểm vì cực ồn. Không gian quán rộng rãi nhiều góc check in. Đồ uống hợp với những bạn ăn uống healthy như mình. Các loại smoothie decor xinh xắn check in đẹp miễn bàn lunnnn,"https://images.foody.vn/res/g91/901060/s800/foody-lofita-healthy-drinks-foods-ho-tung-mau-535-637022669966870150.jpg,https://images.foody.vn/res/g91/901060/s800/foody-lofita-healthy-drinks-foods-ho-tung-mau-786-637022669966088828.jpg,https://images.foody.vn/res/g91/901060/s800/foody-lofita-healthy-drinks-foods-ho-tung-mau-491-637022669964994981.jpg,https://images.foody.vn/res/g91/901060/s800/foody-lofita-healthy-drinks-foods-ho-tung-mau-416-637022669956869224.jpg",9,6,9,8,5,7.4
405674,386544,14008,"Không gian dưới tầng 1 hơi bé, đồ uống cũng ổn, giá hơi cao.",https://images.foody.vn/res/g2/14008/s800/foody-vpresso-cafe-keangnam-landmark-430-635800960664158532.jpg,8,7,6,8,7,7.2
5247643,2148999,1025513,"Giữa trưa nắng oi bức ăn gì vừa ngon mà trông người vẫn ngon? 
Lượn lờ Now ấn tượng đầu tiên thấy quán có hình ảnh đẹp và đang khuyến mại nên gọi ăn thử... Cuối cùng thì... Ôi thôi sao lại có thứ nước sốt chua chua ngọt ngọt, ăn mát lòng mát ruột luôn vậy?!?!? 
Thật sự ăn khá nhiều chỗ nhưng mình ko thích sốt lắm và thịt bở nhưng salad nhà May khiến mình ăn sạch bay 1 hộp :))))) 
Vote 5* và nhất định quay lại ủng hộ típpp 👍🏻","https://images.foody.vn/res/g103/1025513/s800/foody-may-salad-nguyen-khang-shop-online-758-637267010835451376.jpg,https://images.foody.vn/res/g103/1025513/s800/foody-may-salad-nguyen-khang-shop-online-813-637267010835607635.jpg",10,9,8,9,9,9
425983,830834,14008,"Cà phê Việt mà uống ngon ghê cơ
Không gian thì đẹp view nhìn ra bể bơi càng đẹp hơn nữa 
Miễn chê đêu ~ đồ uống thì nhanh có nhân viên lại lịch sự
Thích ở đây lắm luôn !! có khi cắm cọc ở đây qua trưa ^^~","https://images.foody.vn/res/g2/14008/s800/foody-vpresso-cafe-keangnam-landmark-124-635815910568498521.jpg,https://images.foody.vn/res/g2/14008/s800/foody-vpresso-cafe-keangnam-landmark-129-635815910513636454.jpg",8,9,9,8,7,8.2
2852848,12894520,901060,"Đồ uống ngon
Không gian đẹp
😍😍😍",https://images.foody.vn/res/g91/901060/s800/foody-lofita-healthy-drinks-foods-ho-tung-mau-771-636995902687383722.jpg,10,7,10,10,6,8.6
885772,1733853,232471,"Lẩu nồi cho 1 người, tưởng ít, tưởng không no mà no không tưởng. Lẩu uyên ương, cay ngon tuyệt. Các loại sủi cảo, mochi, ngon tuyệt. Ngoài ra book qua ứng dụng còn được giảm 10%. Các em phục vụ nhiệt tình, free coca, sprite fanta hồng trà, bí đao. Sẽ quay lại khi có thể","https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-537-636011848693445433.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-598-636011848689070082.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-249-636011848684538494.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-273-636011848675944045.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-138-636011848672818799.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-418-636011848667505889.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-765-636011848663443063.jpg",7,7,7,7,7,7
1043864,384658,232471,"Hđấy kiểu bị thèm lẩu quá mà k biết hàng nào ngon, giá ok mà không gian ngồi sáng sủa đàng hoàng. Ngồi dạo foody 1 vòng thì thấy quán này, lại đc giảm 10% tablenow nên đánh quả liều. Xin phép rv theo điểm cộng và trừ nhé:
✅Nhân viên kiểu bị xinh xắn nhẹ nhàng. Thật nhé )) ai cũng xinh mà phục vụ cũng đc nên thấy khá là hài lòng về service.
✅Nươcs miễn phí: mấy loại kiểu hồng trà nước lọc với nước ngọt thấy ghi miễn phí, nhưng khi bạn tới thì họ tự động mang hồng trà ra cho bạn r )) Vị kiểu hơi lạ, Đài Loan nên vậy? Mình k chắc là ai cũng thích, mình cũng k thích.
✅lẩu 1 ng: 1 bàn có 4 ô đựng nồi lẩu, lẩu cá nhân nên muốn gia giảm sao thì tuỳ.
✅Đài Loan: kiểu lẩu ĐL nên có 1 số thứ là lạ (chả, mochi vừng...)
❌Nước lẩu chán: lẩu Thái kiểu k đậm vị mà cũng k có gì đặc sắc, chs lấy ngta 160k 😒 Trong khi đó bạn mình gọi lẩu qq giá bằng thế có thêm bn là thứ bên trong, cả 1 lát phomai :(( Tuy vậy k có nghĩa là k ngon, chỉ là ăn cũng đc. À mochi vừng ăn hay nhé!
❌Lượng: quá ít! Suất lẩu 140k trở lên đc cái bát đựng rau củ đồ đông lạnh với 1 đĩa thịt bò vài cuộn. Khi order thì nv có bảo là vì hải sản k tươi nên gợi ý mình đổi sang bò, ok! Tuy nhiên đc có vài cuộn bò )) Ăn kiểu uống nước lẩu nhiệt tình thfi sẽ thấy no bụng
▶️Cảm giác k đáng tiền chút nào, 2ng ăn hêtd 320k, sau đó mình phát hiện voucher suất 180k bán 65k thì càng củng cố niềm tin của mình hơn.
❌Trong khi ngoài cửa có biển hút thuốc lá thì khách thản nhiên hút trong qán, nv k có động thái nào nhắc nhở, dù mình thấy chị quản lý sát sao!
Quay lại không? Chắc là có, nhưng mình sẽ mua voucher )))","https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-510-636095823107321659.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-706-636095823120135171.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-169-636095823082475946.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-695-636095823079350714.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-186-636095823074506571.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-848-636095823073256473.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-192-636095823067162232.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-420-636095823054348739.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-722-636095823053411150.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-565-636095823052161042.jpg",5,6,7,8,5,6.2
1132177,883317,232471,"Vị trí: quán nằm ở phố Trung Yên. Xa vãi :(
Giá cả: mình mua voucher trên mua chung nên chỉ còn 68k 1 nồi hay sao ý. Không kèm nước. Cốc đước đầu tiên khi mới vào quán họ tặng. Còn muốn uống thêm thì mua cốc đầu, các cốc sau free. 
Chất lượng: vì là voucher nên bị giới hạn nước lẩu. Mình chọn nước lẩu cà chua, khá dễ ăn, phù hợp với người không ăn cay như mình mà không bị ngấy như các loại nước lẩu khác. Nhân thì cũng đầy đặn nhưng hơi bị ít rau. Mấy thứ linh tinh ăn khá hay. 
Dịch vụ: nhân viên ân cần và nhanh nhẹn
Không gian: rộng và thoáng, màu chủ đạo là cam nên khá nổi bật.","https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-193-636149761327833043.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-617-636149761319863659.jpg,https://images.foody.vn/res/g24/232471/s800/foody-qq-hot-lau-dai-loan-529-636149761239846748.jpg",8,7,8,8,8,7.8
12126315,23617364,1071977,Cơm Ngon giá tốt gói đẹp,https://images.foody.vn/res/g108/1071977/s800/foody-ka-map-com-van-phong-pho-tron-thit-quay-511-637535761704265049.jpg,10,10,10,9,9,9.6
12130985,19936030,1071977,Cơm Ngon giá tốt,https://images.foody.vn/res/g108/1071977/s800/foody-ka-map-com-van-phong-pho-tron-thit-quay-388-637535971267473325.jpg,10,10,10,7,9,9.2
2783662,11726613,763710,"Đặt ship 1 suất bánh gà, 1 pizza mini và 1 phở cuốn. Nhìn chung thì giá cũng tầm tầm, không rẻ không đắt. Bánh gà ăn chiên vàng rụm, ship đến còn nóng hổi, ăn cũng ngon, nhưng từ cái thứ 3 thì ngấy quá. Ưng nhất pizza mini, mềm mềm sốt chua vừa phải. Rất thất vọng với món phở cuốn, nước chấm nhạt nhẽo, cuốn trông còi cọc, đã vậy rau còn đắng.",https://images.foody.vn/res/g77/763710/s800/foody-banh-ga-me-ong-nghia-tan-202-636977759122431806.jpg,8,7,6,7,7,7
